客户,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
10,49.1386505873362,16.020412090067,13.0153089807083,5.64578471848081,13.2752152140871,2.91019945962227,4.63195922390589,16.8706644848017,16.6880162405573,32.1724085475057,0.0,9.60863578907603,11.4975405512241,21.4350870423619,11.5586428283296,9.02050051898348,28.2334315784503,39.7137170396089,26.1971150170024,43.5257621649829,38.9895733418963,49.788766892533,13.2632247113016,26.649338464583,41.7231436908111,29.5627820576162,36.2628527596108,37.1857101501474,33.978676042406,48.840762123418,29.2566743820522,20.7133741136645,43.769346714109,13.8437928186023,33.9105339407241,38.3537562326472,60.2353689853112,46.9287199846512,27.1686681933881,30.3526033542516,45.482882747764,63.1600621517498,19.0309240517517,31.691460675408,35.3195116109404,28.9666351438983,40.2847174999603,35.0473880455496,24.7277562938992,52.6266308491053,22.8474814019905,26.0747678124453,24.4692655579631,33.9533756687167,26.9881355019828,29.8857560622104,83.3829949601007,62.3355850919111,50.2749681211462,28.4608296979613,74.2577681148341,42.5732274160903,9.87680253899726,37.8922063263369,46.8749026590051,44.8019444844852,24.9864389770933,53.1629124275262,46.8640093293332,58.9505935378219,43.4619230570125,26.3727100229024,57.0569234773881,24.612074508943,17.790382534328,48.4168028597075,18.4645847733703,31.7429369238899,14.7225682947156,29.4731359041634,46.086386926482,34.6163929710121,41.474529744668,54.2469668092405,38.8762239694681,14.1608154621574,42.1212415311163,39.5164105717926,34.479077372498,27.6980381855893,38.3056368869996,34.0031562848168,39.2985990483564,44.4131664998624,62.3413931450985,30.5923121234925,33.2896323322077,22.4356442458825,51.9827287896135
11,57.3831973821543,13.0323512757009,4.56778576350999,11.7015420012891,10.6643790253796,10.7031145138654,11.6354202237926,16.0934349474484,7.08179189286235,18.9662868465391,9.60863578907603,0.0,1.59335589575255,14.1442799925906,8.99151080292715,2.71565985354236,24.8885713411196,38.1101357162062,28.3506874753725,64.7911177786597,23.2020354625218,49.8599341288274,17.8133986665051,26.2293884472795,35.0890381252056,16.4682697110203,38.8075448346578,35.3787222921782,41.8629879394885,49.6579362272774,24.9656288458074,12.7674550139699,52.3969183886852,17.007334143103,22.2017314768565,31.0229525063991,53.0286993043951,49.0981129201009,24.9197500273036,53.7634195527832,41.5250035719747,63.1103061239531,28.9429113583169,28.180930237224,37.3625923815674,37.1026067943889,52.4226592338189,43.573726671362,25.3834909272395,56.2950587587316,26.4120915186267,22.3252333116759,36.5419280005584,16.5278356031424,50.9623376747529,34.5201993766397,49.219580850267,57.1388747600269,34.390057234093,39.4064277777878,50.8886234745964,32.4126152704772,16.3323395011942,42.5978515591398,51.8961876838641,64.6686324751596,18.1877933921497,60.2359714298007,46.9182823987308,38.7333340470123,44.8406613521939,23.7072021244291,41.651144670556,20.9843063906548,18.1113405094746,67.2938981365,13.0285912069358,48.4002596412831,11.802988503648,29.1857112569067,30.9774324803872,35.0471340537256,25.9703331266462,62.7826824202689,37.9429834196963,11.9750513347573,38.4879543066437,43.5113407747672,45.9334788376972,53.9600462292019,50.9276132589555,45.0962222575878,38.2181381765433,26.5435053129207,42.6396805581722,45.0017402382444,34.1475095339455,13.1014208166011,74.2935615208278
12,34.6264187146066,8.68513943741824,3.25681947060404,10.832258685627,15.2251657223198,14.1933849792905,12.7353371446178,16.1458831155126,6.96025613196571,16.9340425448247,11.4975405512241,1.59335589575255,0.0,12.7750464994024,9.70252873978469,6.33851117006917,19.4087290833095,40.8167973360065,24.4455179825722,50.2920671251368,27.2704651099243,43.8035618798015,29.6062609451858,34.1119488485574,63.5182419530115,14.5698450646642,46.7893578850629,33.1036733659425,31.1225644518229,48.9733709186211,23.6217000993762,13.4247897106234,47.5578708886757,25.5220150319689,26.4437469250925,41.4138388114259,40.0937909820854,59.6509820140371,33.7651408190756,34.5575552551743,46.9970704669139,70.8743583251909,36.7166169669167,38.9010760564841,38.0794608397258,28.3290315391926,38.1999786736396,38.7815072748148,21.6726013763995,51.1188211409174,27.8470224483618,32.8103791869769,40.4944895939499,16.5144244790378,38.4327912056218,42.1996385653993,48.7954781118602,56.6045705415226,35.2206701056393,36.3025315315209,40.2116893675188,33.6733261627592,19.1185391484902,52.5829019469246,62.7150981517393,58.0884716956076,32.6085390074361,32.6469715348098,50.2151205576933,61.4038293196118,46.3294024125299,22.893597963489,34.3247506468649,31.8312197660943,22.6801194681282,61.0853631267401,21.4144699626319,58.5071445605241,15.4964880553042,30.0760568639934,34.5839614816589,25.8490113780968,33.1286665910845,44.5304206756035,36.0441732090011,13.5079950111915,28.3915373752873,41.8874796839048,28.6230559894854,48.2167038000577,40.4028769043969,44.6943431345532,26.814214901093,37.0814606981858,65.194080274287,38.8446779069526,24.5146502591997,21.0429088534639,51.3853669318985
13,41.4401874736656,3.88400399407917,11.6099548162997,23.6822757580846,9.44655503618438,30.5796539959578,28.6987761664511,14.5100321321732,6.54877425827465,5.56516846602871,21.4350870423619,14.1442799925906,12.7750464994024,0.0,28.2907484126505,18.9484946145325,43.1929317773865,51.9641738119223,13.3070924611905,40.3132103094802,34.9954943953662,38.5861558783394,27.8414702411568,37.3267848557497,40.6865696346942,6.27620700900704,48.411686861068,56.0257082563311,38.1465462252618,35.1013444225628,19.9970662436866,32.256274399745,56.5987266521764,25.9796905348901,35.3891824944669,43.9147151587043,36.0555092363331,61.2706474792479,23.6121370831252,45.4111857770284,41.0368228612332,33.6170796181153,50.5804649011361,51.5194839113654,54.4964609002721,31.6787043011803,47.4498568417206,24.7177318298909,5.62219842293225,39.5975943186196,29.7606778543289,16.2446144047727,30.3602315154594,26.5235995351227,50.0494607828029,54.9507021332359,83.4133836523559,39.8685391886067,70.1726442053502,47.4193848914898,26.7811223067088,51.2263838176819,35.7805135983457,41.9129850041121,76.0691211870621,38.6677287013276,43.7512318360615,49.4474569926325,47.1462041065063,45.8544658919677,65.9275030200338,46.3208406801432,30.4738190577282,31.3932311888577,33.4166034890592,61.7141738811882,26.3152792743062,52.1163592122204,22.2929953551167,30.0667007386727,31.4464527452248,42.4302389543309,29.6182085809928,44.7762440354482,55.6561120833514,21.7981256173021,38.5845525306951,52.8810326437178,34.7907464378607,42.1384127575519,58.208036372155,52.6490248542789,11.0280773754204,41.5781324947304,64.9256439655955,43.8275103079166,19.2241765520652,30.2043032977605,54.3494609609203
14,73.0984564016121,19.4873691079642,11.7322037607066,2.49226144348303,17.8014867731269,14.8868150113509,6.36291326286352,23.5766617264917,14.2075360276101,19.1906492686469,11.5586428283296,8.99151080292715,9.70252873978469,28.2907484126505,0.0,6.09404364237907,20.3488789113542,57.3480650125819,31.9792577798699,31.1461100363594,23.4169718637493,48.4638461697398,15.4528400029665,40.1148059736102,38.6012247254725,22.0808851339322,29.926462341858,19.4630924637243,49.441040730125,54.3058711597002,38.8984933329866,15.0609233617727,34.3526810778887,15.7702493852999,16.8001517717655,35.5841746667804,61.7069716479984,48.078028726649,47.3849009210307,36.0755179109472,48.533169408238,55.7794066465124,18.5977665368891,30.1983445558849,37.4549685096771,40.4154361262068,38.9540700982041,50.4745966230747,28.4663448217823,71.2329426328662,20.6025696576488,40.176994012208,25.8191383392334,23.1429361739101,33.187870039291,40.1323894912743,66.6814084771573,57.3076517848826,34.9946325640568,41.7380817890734,47.385824072641,49.9016271929805,18.4604097264083,49.5040029017117,51.9726928577544,66.279363371763,14.9466895386261,34.5681055235485,75.9297052018817,51.1343659289592,53.1797158148985,41.8037374661668,54.0500906301688,32.0317073561499,27.2434336082206,32.3809518585189,9.19060167957024,42.0545721881131,6.86782731897508,21.921568305828,58.287510010234,20.4826960190203,20.9507583559455,74.1412114238317,41.7917314146102,7.09743231768061,45.3117789553601,36.4766524422595,58.659865564058,28.41231635859,57.180008212698,39.6116020882303,37.7443299544025,31.0176951116543,53.0631522291554,31.6993504242536,30.9398006296355,10.8278274899058,57.6103914752821
15,62.8844174000421,10.2483803378904,7.45460630619264,4.34291430649838,10.2004928760486,6.68013039915963,9.24780820325743,13.4190354749433,13.4650795236775,21.7470554978473,9.02050051898348,2.71565985354236,6.33851117006917,18.9484946145325,6.09404364237907,0.0,17.5834086255693,42.4441953389451,25.2521960962899,32.9750518332352,36.2659017449186,67.1555392873951,15.02847133929,31.2494861555388,34.5601942966493,20.3441207250873,31.3363710020907,25.303110133755,59.8268717460494,42.201811450001,25.7524808658601,12.7490894236552,41.8581067966445,15.3528208411994,22.1326248942566,44.7332359310253,51.6917973280254,50.1761347799576,27.0338686678832,47.9217769584513,47.126522292873,60.2821815017947,19.9394165103093,39.2103838914144,27.1521944026532,38.561478513532,37.8737789695955,27.3016899014718,26.4831190820433,44.3331915031985,27.6937962328672,37.7281051811973,25.5415827939303,27.9868828320585,35.9308964093879,44.1823272518666,55.6011733212431,45.3560853968061,55.054992967962,39.5107830339282,45.6400513937518,48.7887947643263,17.0325866019201,57.7513587187707,38.8118356693533,50.2485348689406,29.8126898806772,47.4583518575664,45.674950985043,47.3186075036898,41.8633784248115,33.237450938408,44.3153012921426,31.8376203770203,20.071515035638,58.6592362919699,23.7402112869397,47.5526107989977,12.8778954924222,25.8772900543132,34.1253691174344,29.37927557564,32.5148440121472,59.6194078616465,48.4580185356667,21.2976444814204,24.8406506363564,32.0877227082045,49.6660855663596,54.0757660309844,52.450890311789,38.0126519807363,39.6102764801302,26.074021009722,42.2282167304967,34.8901854643302,22.2802434339199,22.1683034928077,66.5756443048898
16,44.6391262412931,32.1049388361702,19.2161117108923,20.3020555727572,30.7143851966442,39.0710138669679,23.8959282346044,41.1614813822678,28.9007550099781,33.7204845154081,28.2334315784503,24.8885713411196,19.4087290833095,43.1929317773865,20.3488789113542,17.5834086255693,0.0,32.4031735464793,48.3248811613575,61.5896834500804,5.90479869156197,89.1014158908639,36.8582788408986,42.4247349530032,79.501105524238,25.9206380946542,40.365947204732,26.8239032479471,24.9363842575479,54.2374039062225,19.5354379909289,6.77232286002449,33.0216414876635,37.2715473044261,4.56652216322792,30.4513559636922,72.0783164011822,30.8254451490244,62.3315464797314,45.9935134529132,44.9348670305538,87.9443829063313,37.0212005116114,10.0330635112719,12.2831495977108,12.5639924602566,66.5189117031429,31.2648617821537,22.5878933210116,50.8362295647597,47.4013830308247,66.7090423564389,38.0348429187707,14.1619711741672,51.7444713779627,50.4334170691043,33.4147536423417,37.2667728819595,18.0426935336748,58.9538722760535,49.4629511826631,29.2961184335353,41.4248771158077,60.6476418723841,30.3212601366004,98.9491591496009,7.02892789957625,28.7528943822503,86.548950670202,49.8845969939723,55.8894738612701,55.080009203453,49.9057055866501,50.9284580816011,54.0727018139369,38.148911754548,12.5525074391823,35.2477668732184,20.0402528555328,13.6101092585791,71.6641732873633,6.79829631144592,6.91088100457404,52.3024906808782,58.5322980774135,9.83976076263197,21.6519202807734,44.0933790380594,33.0448337628042,49.0667353826624,80.9232615050759,48.763190545359,43.1010816642662,30.7895525188098,24.6134676238304,29.016193296472,44.5888171681396,14.8765886682643,76.9319358113139
17,53.4460426870196,39.0986505796067,37.5838420688591,51.3616031858903,68.8540899721203,44.6420210628129,43.095663305421,60.1361467940271,51.0135897173341,58.0310700930582,39.7137170396089,38.1101357162062,40.8167973360065,51.9641738119223,57.3480650125819,42.4441953389451,32.4031735464793,0.0,67.3249852873424,90.8169472156777,29.5784555179174,83.1054710238734,52.645842040923,82.7382001280417,92.8575828548037,36.6629848836055,49.0962897183212,81.1239878890626,29.0818526725898,100.417871592754,20.8330362449588,43.6370671689211,56.9781001645798,59.3278296216302,39.356900021934,87.1039325753287,77.39853228018,8.18143670064805,93.3296797056089,106.05875399647,94.8246482716267,116.37618452442,48.7146336246858,36.6988653805066,22.6936557288356,23.6281925239825,99.1983743842657,56.4410225104256,37.5692530604401,20.1606973289533,62.1950158999838,86.2734602421058,80.3192568480099,23.3050270748366,93.8986544300791,72.5122449017325,33.0092870082766,20.1739278655892,9.64069523774684,71.8217532384922,39.5192590569084,49.4477846956244,56.0048985534357,82.4714592679447,20.4461514563101,127.102647151433,31.8873320090256,31.6311198254109,93.9037723448018,113.373412399318,85.5060471391804,59.1338875146743,78.9443309653424,74.7000991018377,75.5816997907069,61.0737269202985,41.3938524778761,102.126024776763,53.2189189725783,37.1495368563761,81.528493007291,23.4796114633334,43.0544177803654,50.6966116510509,72.2738119392357,29.0494252040032,14.1112254397201,89.4447918865362,71.377714538775,94.2380815982203,72.2748958465691,85.1397462546796,52.3785268436216,42.2457602676642,44.7353101109578,84.8815707637692,60.7422000244964,41.2695835821474,64.1562724876314
18,47.9877467968213,16.9126359441759,33.9316756671705,22.4092249557543,9.06096568153745,25.1994618516136,28.5056651497827,16.9294037400398,13.930838106251,14.8711922742946,26.1971150170024,28.3506874753725,24.4455179825722,13.3070924611905,31.9792577798699,25.2521960962899,48.3248811613575,67.3249852873424,0.0,43.2245470522572,61.7747483089797,43.4843149494549,44.5066827363649,52.4656264087719,24.6732773102634,19.5240490042188,49.6901623515921,42.3879266577516,88.3113931768439,37.6385519899931,23.9064580574073,52.6357431260596,58.2044578936181,38.5790729864031,55.6266573074337,58.0454960493164,28.3298883252338,58.1240254502974,25.5949103700344,47.4499473671256,22.41183253279,39.0088409030179,45.2176607641324,67.6952278071341,51.4124957299481,47.853544056048,61.9544585606042,29.7708420589037,11.5360343277429,48.0443394052365,47.9826665295681,5.44579063147267,43.5321809959133,36.7982062800526,44.5020380633729,32.1448080163501,52.6200212818588,53.267098032096,74.1130523992996,40.193820453726,45.1528595420369,76.5669584764971,23.6505159586131,28.138778144555,66.3909194673696,45.9113944175943,49.8502373752452,63.5815215086696,38.5249219678505,19.8461551292847,52.2354765603272,21.9224372091874,26.8537579699234,19.0088808176372,18.8037647252771,52.6194378387415,48.9074600064669,46.5225421616584,31.8354295630849,41.0005918102524,12.5197052364643,52.7509934605477,60.4452199162455,34.8665382486767,63.1017013986544,41.6228886664539,29.3400569727517,56.0297554555828,36.1936376824415,34.6270811308047,55.8660509286975,59.3602277442494,26.497172771304,51.0309886244333,70.9468755130842,41.3960708624595,11.4366530052983,55.0183891120757,73.4033523624017
19,125.257286246269,40.151218647566,57.9067662050693,46.2462197396526,51.0474599632732,46.643530032104,36.7701099004452,53.0388125573217,61.0440742904679,74.4717879373168,43.5257621649829,64.7911177786597,50.2920671251368,40.3132103094802,31.1461100363594,32.9750518332352,61.5896834500804,90.8169472156777,43.2245470522572,0.0,60.6668937416578,92.5221237826243,28.0798327494859,15.3652262404037,46.3626015766911,76.0296084212734,26.7103112403094,35.9846052823941,49.5323742333734,74.5857777355888,82.5889666485725,41.5800355646993,30.706949607358,24.1079171387837,48.8344923646325,30.8087990659736,52.8943943278235,80.6860619373871,41.2284826984158,22.904163166907,33.5283551151244,90.3562412846683,17.9272215345135,59.4169699047676,72.800051676773,46.4192310848841,35.4426691628189,61.9078543784491,90.5437518171559,108.215511953078,14.6254668315585,42.5556445831589,25.0655437597662,62.7508735734938,31.3032619512901,35.0689332795021,78.2283124960723,67.7088950631945,75.337826898202,30.3070146011455,100.026584190186,66.4398384220349,41.4072913966767,60.7189607881236,82.0720123764172,79.5478110935467,36.6845865236602,71.2029287267547,89.7712446370975,93.2924331431787,36.6896368209757,24.8441932364609,112.965684570592,29.2108683870819,45.501624909701,81.9907543836916,57.0256553857756,29.0352981711232,44.71765164042,38.5928003930426,67.9783321713997,51.4564422755415,46.0703422187912,101.703975990568,28.1972632302129,36.1788661500299,61.4146640730662,45.3975301716551,102.099477870986,6.94394067281831,33.8195337392632,33.6620025234358,70.9474469517475,40.9265424828157,67.4157224942252,33.1021687074075,48.5260388570365,43.5674434274061,24.6621156686858
20,39.4923891867904,43.8452077598346,22.9261750405309,28.6798893806079,31.0622284182942,26.4723457287389,35.8534386996024,56.0523279677362,28.3761774795855,22.6309808129801,38.9895733418963,23.2020354625218,27.2704651099243,34.9954943953662,23.4169718637493,36.2659017449186,5.90479869156197,29.5784555179174,61.7747483089797,60.6668937416578,0.0,92.9135690309097,26.8531729926543,33.0819566207916,73.8413036112891,23.4262962464091,34.3504108643274,42.8978066517281,15.8843552160783,69.6580041043629,30.97185066175,12.3036483969208,56.5445747037253,33.2528277600719,4.45771188536422,43.6620219555704,94.7172988522412,32.3535471215576,47.6485310587266,65.5582053853611,73.9144594979418,58.2901531741647,35.7249599357662,4.24496394019199,12.3610862168792,11.2772037689442,37.3524922445002,33.4730888759732,29.1333609556927,50.0735229954315,42.9481210265969,53.4521150068248,29.2847968920131,18.8281127769897,57.8132870876482,72.506048755221,40.2929410711964,30.6724562919965,19.8440764919375,74.6835613526748,62.1551394609342,37.8181693429769,39.1595810931602,78.5544292356157,24.0875093216223,65.0347573739891,5.0729228297255,23.5049725599542,78.9088120182309,63.0274150642538,38.8442347266581,60.8135012432834,71.4226167436046,65.3510520672323,40.2012450169865,33.543994306625,10.3757195745409,52.602433268746,14.9904014288242,12.1679607288448,87.1577719002108,4.84974807134234,2.40813200103612,57.4402731523919,67.1265163610743,9.64875306211079,25.4746927707838,46.9192320569732,59.2694635404836,50.932130571159,87.096022083321,47.5336601945014,42.5506904180598,32.4812763846059,19.315859199596,50.1130084725829,39.4504462136893,8.53920894827692,81.6523544208329
21,64.9978136067238,39.784539655813,57.3828763959672,52.7398841374315,34.376373155808,48.9401532551585,53.8369452039718,49.8005117204431,50.9854596100973,44.9184197226755,49.788766892533,49.8599341288274,43.8035618798015,38.5861558783394,48.4638461697398,67.1555392873951,89.1014158908639,83.1054710238734,43.4843149494549,92.5221237826243,92.9135690309097,0.0,74.3617008054462,82.4614174301298,35.8623310802482,38.8203414158587,101.874910699743,70.7140748227543,93.4143356657225,8.05789742366503,75.6500276399553,81.3176378518268,109.181018295556,70.2662471590091,62.6723144370484,110.379010962949,36.1163369436981,121.065599461639,40.7977851792444,67.598568927964,56.6700407299285,8.36320286312035,59.4395643915546,111.617492577333,61.6260723644597,105.529916397053,75.9475988563099,43.6261115047351,42.2694973064736,66.7598970123528,62.332104819592,26.3887155179079,82.7351236408709,64.1888158498956,92.1217324922737,65.2918831974928,128.374475444781,82.2334877747769,76.8111758013962,43.0544421932605,46.9846337095221,123.802753390811,52.4974344066166,21.7919679820219,89.2460905601791,2.84407095027371,63.4712294356943,127.906903276776,7.03900966156745,6.22070720960165,76.7284927196672,62.498000600772,15.7480912078673,55.1906915112647,48.2962988846837,126.899855430842,67.1003691734771,81.3015164841366,66.1478331002455,66.4467046051352,28.2397516688989,98.7837920599569,96.0066014226651,45.5006682894716,69.5327536318175,76.6160728244304,71.5032043593087,91.8918428324675,40.0171705735933,59.65688278664,49.5109342401145,78.0403624346926,46.644844569554,94.3053921202613,109.861374421649,77.3431543611749,36.1920699840886,54.9838016196352,75.8345981523283
22,85.3389654719604,41.9264496915931,33.9188220492319,16.3092833319651,22.3258671904708,13.248685966087,11.8647722306993,19.8396023604412,26.7021492610562,32.6272110921486,13.2632247113016,17.8133986665051,29.6062609451858,27.8414702411568,15.4528400029665,15.02847133929,36.8582788408986,52.645842040923,44.5066827363649,28.0798327494859,26.8531729926543,74.3617008054462,0.0,15.0705575875333,41.9233647911285,39.0525356834635,25.8541178776756,26.3644431559331,43.1378899528943,58.032883400224,70.3387168201755,21.1656784206797,46.5852637008463,1.80534814117604,27.5256628430382,34.3210256588902,52.3438888970124,75.9246416164938,37.7440661162922,25.9163292844547,59.6472334164579,63.5991802464645,3.56666303204862,41.4670230885471,40.3355473923528,31.9949605834684,29.2989641358771,76.8283387192832,30.4785300127185,51.0873507670436,13.3852893998222,36.0192197344343,4.68813277988478,44.5390653473409,24.4282819622878,32.3214854800183,58.2552084442293,64.3723949048631,50.7180821423056,28.2127772004885,80.3368177698574,48.2559777014177,23.9893622043042,69.125488474055,41.2336703124806,76.8853888902678,24.4663342848224,46.6729309137725,62.6209902679731,63.5118005712339,19.1752361417127,39.0199721021151,88.4868743106961,36.9864754145207,19.4614304449392,35.8159515229411,25.731268639673,21.8051062723877,19.121274482696,21.5508383092971,38.5571264608345,32.9123816831658,25.5472987655502,56.4957480155619,35.9468940350381,22.5960500783511,36.4296990786913,20.230559627874,48.5847902230458,16.8904661425728,38.6577751837021,16.4271662457923,59.6229309436403,21.3929836246771,52.980926216729,11.6804079176631,39.7838840456239,26.5780819583957,25.5571937973873
23,75.4291582985746,58.6871720632959,34.1371522386802,36.6643099236866,46.5813781164651,28.0398776286516,26.6039606738589,39.3543043816456,57.2323989535272,44.1620026196789,26.649338464583,26.2293884472795,34.1119488485574,37.3267848557497,40.1148059736102,31.2494861555388,42.4247349530032,82.7382001280417,52.4656264087719,15.3652262404037,33.0819566207916,82.4614174301298,15.0705575875333,0.0,65.0945674422039,64.0061945551292,17.2004394651927,15.8430866092046,42.9637459506674,73.4814323201694,66.1529159187242,47.9816455496605,41.2357002338127,10.797422200334,56.5817241871189,35.0801049524918,70.1538889398107,89.8252852223801,43.8481859071708,11.599114814625,34.8307752105925,93.5137854302967,7.15872885818772,53.257120012319,67.9366016894768,46.7243291247416,17.4307192248862,70.6564147313326,40.8370252369563,113.00365744828,18.647360710987,39.6946259969567,10.7309184596752,61.2833037248675,17.5963081816634,30.028092345981,46.1699994919597,94.8334583133418,47.9376577251505,44.0255700667882,60.4940318746226,39.5962011670429,22.1612529647408,76.0502414677228,73.8651997496189,60.2153564915047,33.6876513097466,34.3091018279154,90.1661881401913,75.5715847358828,14.5427901087115,32.6323023178084,83.2498542933031,32.6283681487443,27.6796806250759,55.9064654583088,46.2156931604445,16.2370442760686,19.0256987302839,20.8970600037912,52.6337772111218,29.3166696729524,44.6006115281828,96.6013364097357,29.1115152851645,27.5448963569983,64.4584945034751,29.9165999562219,70.5332772666888,23.1523751918335,32.732248640892,14.5152542702157,58.565873973124,22.6322814836807,43.6958043855181,11.4517046701219,46.8416134739085,30.6746593304346,14.7668653573735
24,47.091280004406,51.7433275685181,50.5566457259803,33.0695762645877,35.2692862492829,49.242330539519,64.864902539843,26.5638374477505,54.0212891807127,31.3169565940495,41.7231436908111,35.0890381252056,63.5182419530115,40.6865696346942,38.6012247254725,34.5601942966493,79.501105524238,92.8575828548037,24.6732773102634,46.3626015766911,73.8413036112891,35.8623310802482,41.9233647911285,65.0945674422039,0.0,56.6373647445177,81.0796701459322,73.5743422870019,97.5322714138414,16.4871071670832,61.2607050776062,71.3241786838896,115.959555315765,34.8268925699519,76.7435539480041,96.8916157513056,6.44959462276303,99.5636462038782,18.6929443124961,52.1246805070876,14.2691966499601,51.7701029099261,60.8417967606854,99.0666738621018,91.4080264212645,65.9918100330731,84.1981114131808,44.1938587911765,38.9110566435099,63.8174755145508,35.8488803348137,23.0624629905476,52.9405895613273,61.0445473929322,70.5602359826981,21.474000236789,140.851268499053,76.3914257496655,73.1609122070781,38.7039872153466,71.5065889005629,65.8601664192634,39.6028534131934,13.536243072938,105.39798261048,35.6698014255969,75.0496285898857,83.9118408608925,39.5204117157749,31.1525772359618,62.9901092390547,25.612714555707,31.6232252940714,21.6232476619639,23.0553052858017,87.6399860461012,81.8045314479576,70.9493740665489,54.2270835579399,74.1353723596828,8.2850164624778,58.4386261022823,104.445415891797,52.2418793575613,28.7914872439379,81.6856340114467,85.148976291329,74.8053318555357,52.8213352019455,48.8673852996776,31.0451970935938,60.3879665823948,46.1156808981542,76.029125532756,115.253227620195,62.9320496414899,19.0222310656832,86.453030040703,73.137684006793
25,33.741155400417,8.48940412505481,19.6975677147187,31.5774857416575,22.2302570662719,37.3505984464971,37.6871987921226,22.0937625344604,11.5313339508543,5.34342422470726,29.5627820576162,16.4682697110203,14.5698450646642,6.27620700900704,22.0808851339322,20.3441207250873,25.9206380946542,36.6629848836055,19.5240490042188,76.0296084212734,23.4262962464091,38.8203414158587,39.0525356834635,64.0061945551292,56.6373647445177,0.0,45.6237328017176,49.9053687935926,59.1460480954576,53.9699442083239,12.3174569640441,25.5887665766035,51.8064906532209,49.8797367816195,31.9553171525639,45.5652653523049,55.8037794458629,47.3463958831154,36.8735981338195,69.1747812668157,45.6960931335554,36.6681454214771,53.9024580559064,32.0632816320145,32.6960497638572,34.7039037587475,76.3232256349202,14.7536555078996,5.30383270090774,28.9999593648983,46.2109193667539,20.5640960376727,42.7487472103993,19.9276275992282,51.759031320023,62.6060695729242,43.8673424110803,31.6245285288179,37.9509441306769,46.0521393666114,32.972413817105,53.032668891504,39.265601855605,60.226145618651,36.8924383662474,49.7851216770311,28.1981421744118,49.874213866708,50.9495563818384,35.2522082000786,80.2439296051333,44.9364439498467,28.5278168478772,36.823937425877,44.3893199232041,64.9061218072232,29.6292190748479,58.5876217541539,34.9404536260298,31.2654865938897,46.5571359503151,26.8346331321004,45.4634871458649,30.7430595407892,69.4790690539031,31.5034617410077,27.0865304803417,75.4558259156316,24.5331415846922,64.0721294047449,63.5237464692568,54.9907580266592,13.5298864845584,51.6378545384145,41.3785126630874,73.8562515149481,24.6642331591142,21.293918453415,78.8406963956998
26,78.9378763501466,57.3978802758904,28.7854660718243,29.7039787494925,43.892661292427,37.2237736646362,23.6596933939547,42.9992974178867,40.311887287973,40.0905469692099,36.2628527596108,38.8075448346578,46.7893578850629,48.411686861068,29.926462341858,31.3363710020907,40.365947204732,49.0962897183212,49.6901623515921,26.7103112403094,34.3504108643274,101.874910699743,25.8541178776756,17.2004394651927,81.0796701459322,45.6237328017176,0.0,3.46256289811,37.5072419483145,62.4447153165234,54.1792495406854,34.2569483173943,15.9193157734947,16.3469197605448,44.746142179215,11.2268908194936,63.7977393803979,71.45748514916,75.7221100618825,20.0590968592947,69.9722324865117,87.9960974061338,19.3196392449377,39.2711283351297,44.8552293574723,27.3215679726032,7.29422682014249,70.7904875605737,61.0132038057133,106.438848304682,50.1971596588429,69.0001263000094,14.1746199639203,35.2096106698615,5.56802605760443,71.5646392223302,41.2538465728065,103.210889263912,62.9796174600599,39.6550497036577,95.4847171272119,15.718487617313,36.0785416351249,64.9850136597495,57.4470073529108,84.9403414355536,23.3564270728038,21.5819970655338,69.3641540543442,87.9314271581334,16.8188555813321,57.5662917420789,90.7480163459987,34.7358386273403,39.7711181591964,32.1055476243418,37.8657353741412,14.1712499362931,27.1497703280537,18.7693380769752,86.0018109190306,40.0862350764455,34.1165945539411,67.2273409685479,36.6958361289552,24.4784266076395,46.8059462051661,12.5985311156911,66.0133848000594,31.095713451603,78.5191798844562,5.58322271283698,56.1325611010844,8.27182162148327,37.4188905509714,4.25273429560477,56.8629392596613,20.0888873316664,31.9816831601863
