event_id,route_id,vehicle_id,vehicle_type_id,stop_seq,customer_id,original_customer_id,service_unit_ids,delivered_weight,delivered_volume,arrival_min,service_start_min,leave_min,waiting_minutes,late_minutes
Q3_R_NEW_01,S0008,T4_005,4,1,55,55,"[""C055_S002_OF_017"", ""C055_S003_OF_017"", ""C055_S004_OF_017"", ""C055_S005_OF_017""]",2870.0346588235298,7.497927058823529,1101.9378067774708,1101.9378067774708,1121.9378067774708,0.0,0.0
Q3_R_NEW_01,S0009,T4_005,4,1,55,55,"[""C055_S006_OF_017"", ""C055_S007_OF_017"", ""C055_S008_OF_017"", ""C055_S009_OF_017""]",2870.0346588235298,7.497927058823529,1371.9378067774708,1371.9378067774708,1391.9378067774708,0.0,219.93780677747077
Q3_R_NEW_01,S0010,T4_006,4,1,55,55,"[""C055_S010_OF_017"", ""C055_S011_OF_017"", ""C055_S012_OF_017"", ""C055_S013_OF_017""]",2870.0346588235298,7.497927058823529,1101.9378067774708,1101.9378067774708,1121.9378067774708,0.0,0.0
Q3_R_NEW_01,S0011,T4_006,4,1,55,55,"[""C055_S014_OF_017"", ""C055_S015_OF_017"", ""C055_S016_OF_017"", ""C055_S017_OF_017""]",2870.0346588235298,7.497927058823529,1371.9378067774708,1371.9378067774708,1391.9378067774708,0.0,219.93780677747077
Q3_R_NEW_01,S0012,T4_004,4,1,59,59,"[""C059_S001_OF_012"", ""C059_S002_OF_012"", ""C059_S003_OF_012"", ""C059_S004_OF_012""]",2940.488171333333,7.748356666666667,692.4833250588603,692.4833250588603,712.4833250588603,0.0,0.0
Q3_R_NEW_01,S0013,T4_003,4,1,59,59,"[""C059_S005_OF_012"", ""C059_S006_OF_012"", ""C059_S007_OF_012"", ""C059_S008_OF_012""]",2940.488171333333,7.748356666666667,692.4833250588603,692.4833250588603,712.4833250588603,0.0,0.0
Q3_R_NEW_01,S0014,T4_005,4,1,59,59,"[""C059_S009_OF_012"", ""C059_S010_OF_012"", ""C059_S011_OF_012"", ""C059_S012_OF_012""]",2940.488171333333,7.748356666666667,692.4833250588603,692.4833250588603,712.4833250588603,0.0,0.0
Q3_R_NEW_01,S0015,T4_007,4,1,84,84,"[""C084_S001_OF_003"", ""C084_S002_OF_003"", ""C084_S003_OF_003""]",1605.2619,4.36803,973.6211509338898,974.0,994.0,0.37884906611020597,0.0
Q3_R_NEW_01,S0015,T4_007,4,2,90,90,"[""C090_S001_OF_001""]",100.6088,0.22653,1010.8483209276169,1010.8483209276169,1030.848320927617,0.0,101.8483209276169
Q3_R_NEW_01,S0016,T4_007,4,1,57,57,"[""C057_S005_OF_009""]",734.405888888889,1.8793922222222221,1221.1132059180252,1221.1132059180252,1241.1132059180252,0.0,262.1132059180252
Q3_R_NEW_01,S0016,T4_007,4,2,50,50,"[""C050_S001_OF_011"", ""C050_S002_OF_011"", ""C050_S003_OF_011""]",2168.811845454545,5.895324272727272,1384.2404470657957,1384.2404470657957,1404.2404470657957,0.0,126.2404470657957
Q3_R_NEW_01,S0017,T4_004,4,1,50,50,"[""C050_S004_OF_011"", ""C050_S005_OF_011"", ""C050_S006_OF_011"", ""C050_S007_OF_011""]",2891.749127272727,7.860432363636363,1469.4766833563883,1469.4766833563883,1489.4766833563883,0.0,211.47668335638832
Q3_R_NEW_01,S0018,T4_003,4,1,50,50,"[""C050_S008_OF_011"", ""C050_S009_OF_011"", ""C050_S010_OF_011"", ""C050_S011_OF_011""]",2891.749127272727,7.860432363636363,1469.4766833563883,1469.4766833563883,1489.4766833563883,0.0,211.47668335638832
Q3_R_NEW_01,S0018,T4_003,4,2,19,19,"[""C019_S001_OF_001""]",9.3722,0.07403,1514.2656101895384,1514.2656101895384,1534.2656101895384,0.0,286.2656101895384
Q3_R_NEW_01,S0019,T4_008,4,1,57,57,"[""C057_S004_OF_009""]",734.405888888889,1.8793922222222221,887.7198461030396,887.7198461030396,907.7198461030396,0.0,0.0
Q3_R_NEW_01,S0019,T4_008,4,2,89,89,"[""C089_S001_OF_001""]",46.248,0.2733,1033.3033464886173,1033.3033464886173,1053.3033464886173,0.0,0.30334648861730784
Q3_R_NEW_01,S0019,T4_008,4,3,5,5,"[""C005_S001_OF_001""]",731.6005,2.31239,1111.2571219781535,1168.0,1188.0,56.742878021846536,0.0
Q3_R_NEW_01,S0019,T4_008,4,4,10,10,"[""C010_S001_OF_006"", ""C010_S002_OF_006""]",1253.3283333333334,4.852496666666666,1192.9325414569869,1192.9325414569869,1212.9325414569869,0.0,0.0
Q3_R_NEW_01,S0020,T4_008,4,1,10,10,"[""C010_S003_OF_006"", ""C010_S004_OF_006"", ""C010_S005_OF_006"", ""C010_S006_OF_006""]",2506.6566666666668,9.704993333333332,1403.2858484531123,1403.2858484531123,1423.2858484531123,0.0,174.2858484531123
Q3_R_NEW_01,S0021,T4_006,4,1,3,3,"[""C003_S001_OF_001""]",235.0181,0.70348,865.3343077692764,873.0,893.0,7.665692230723607,0.0
Q3_R_NEW_01,S0021,T4_006,4,2,6,6,"[""C006_S001_OF_006"", ""C006_S002_OF_006""]",1491.2143999999998,3.9944,896.6318917984785,896.6318917984785,916.6318917984785,0.0,117.63189179847848
Q3_R_NEW_01,S0022,T4_008,4,1,6,6,"[""C006_S003_OF_006"", ""C006_S004_OF_006"", ""C006_S005_OF_006"", ""C006_S006_OF_006""]",2982.4287999999997,7.9888,707.6212296022366,707.6212296022366,727.6212296022366,0.0,0.0
Q3_R_NEW_01,S0023,T4_007,4,1,42,42,"[""C042_S001_OF_009"", ""C042_S002_OF_009"", ""C042_S003_OF_009"", ""C042_S004_OF_009""]",2825.1345675555553,6.834316444444444,679.4912709047031,679.4912709047031,699.4912709047031,0.0,0.0
Q3_R_NEW_01,S0024,T4_009,4,1,42,42,"[""C042_S005_OF_009"", ""C042_S006_OF_009"", ""C042_S007_OF_009"", ""C042_S008_OF_009""]",2825.1345675555553,6.834316444444444,679.4912709047031,679.4912709047031,699.4912709047031,0.0,0.0
Q3_R_NEW_01,S0025,T4_009,4,1,42,42,"[""C042_S009_OF_009""]",706.2836418888888,1.708579111111111,912.3189545205224,912.3189545205224,932.3189545205224,0.0,231.31895452052242
Q3_R_NEW_01,S0025,T4_009,4,2,52,52,"[""C052_S001_OF_009"", ""C052_S002_OF_009"", ""C052_S003_OF_009""]",2241.1393340000004,5.733521333333333,934.8699060267322,934.8699060267322,954.8699060267322,0.0,0.0
Q3_R_NEW_01,S0026,T4_009,4,1,52,52,"[""C052_S004_OF_009"", ""C052_S005_OF_009"", ""C052_S006_OF_009"", ""C052_S007_OF_009""]",2988.185778666667,7.644695111111111,1260.996225267736,1260.996225267736,1280.996225267736,0.0,268.996225267736
Q3_R_NEW_01,S0027,T4_010,4,1,95,95,"[""C095_S001_OF_001""]",109.35,0.29746,864.8239359356745,865.0,885.0,0.17606406432548738,0.0
Q3_R_NEW_01,S0027,T4_010,4,2,33,33,"[""C033_S001_OF_001""]",527.2666,1.37982,911.8483418802807,911.8483418802807,931.8483418802807,0.0,180.8483418802807
Q3_R_NEW_01,S0027,T4_010,4,3,52,52,"[""C052_S008_OF_009"", ""C052_S009_OF_009""]",1494.0928893333335,3.8223475555555555,941.6369314274514,941.6369314274514,961.6369314274514,0.0,0.0
Q3_R_NEW_01,S0027,T4_010,4,4,26,26,"[""C026_S001_OF_001""]",45.8132,0.1362,985.6617110273163,985.6617110273163,1005.6617110273163,0.0,0.0
Q3_R_NEW_01,S0027,T4_010,4,5,27,27,"[""C027_S001_OF_005""]",646.72082,1.527942,1011.530461702079,1071.0,1091.0,59.46953829792096,0.0
Q3_R_NEW_01,S0028,T4_010,4,1,27,27,"[""C027_S002_OF_005"", ""C027_S003_OF_005"", ""C027_S004_OF_005"", ""C027_S005_OF_005""]",2586.88328,6.111768,1362.8881283407438,1362.8881283407438,1382.8881283407438,0.0,215.88812834074383
Q3_R_NEW_01,S0029,T1_001,1,1,93,93,"[""C093_S001_OF_001""]",97.6961,0.33416999999999997,760.3751849465582,772.0,792.0,11.624815053441807,0.0
Q3_R_NEW_01,S0029,T1_001,1,2,35,35,"[""C035_S001_OF_003"", ""C035_S002_OF_003"", ""C035_S003_OF_003""]",1692.5785999999998,3.88436,797.6360027390111,797.6360027390111,817.6360027390111,0.0,145.63600273901113
Q3_R_NEW_01,S0029,T1_001,1,3,61,61,"[""C061_S001_OF_009""]",668.2294999999999,2.088799888888889,829.2773225580748,829.2773225580748,849.2773225580748,0.0,6.277322558074843
Q3_R_NEW_01,S0030,T4_003,4,1,61,61,"[""C061_S002_OF_009"", ""C061_S003_OF_009"", ""C061_S004_OF_009"", ""C061_S005_OF_009""]",2672.9179999999997,8.355199555555556,949.6160953977271,949.6160953977271,969.6160953977271,0.0,126.61609539772712
Q3_R_NEW_01,S0031,T1_001,1,1,61,61,"[""C061_S006_OF_009"", ""C061_S007_OF_009"", ""C061_S008_OF_009"", ""C061_S009_OF_009""]",2672.9179999999997,8.355199555555556,1026.4805021773882,1026.4805021773882,1046.4805021773882,0.0,203.4805021773882
Q3_R_NEW_01,S0032,T1_002,1,1,91,91,"[""C091_S001_OF_001""]",70.435,0.39102000000000003,1015.0505553284743,1015.0505553284743,1035.0505553284743,0.0,0.0
Q3_R_NEW_01,S0032,T1_002,1,2,54,54,"[""C054_S001_OF_010"", ""C054_S002_OF_010"", ""C054_S003_OF_010""]",2226.1836845999997,5.901876,1039.7030850998833,1040.0,1060.0,0.29691490011668975,0.0
Q3_R_NEW_01,S0032,T1_002,1,3,44,44,"[""C044_S002_OF_007""]",650.3298428571428,1.6605757142857143,1155.3415012420903,1155.3415012420903,1175.3415012420903,0.0,46.34150124209032
Q3_R_NEW_01,S0033,T1_001,1,1,54,54,"[""C054_S004_OF_010"", ""C054_S005_OF_010"", ""C054_S006_OF_010"", ""C054_S007_OF_010""]",2968.2449128,7.869168,1332.8906369131187,1332.8906369131187,1352.8906369131187,0.0,208.89063691311867
Q3_R_NEW_01,S0034,T1_003,1,1,54,54,"[""C054_S008_OF_010"", ""C054_S009_OF_010"", ""C054_S010_OF_010""]",2226.1836845999997,5.901876,1122.8906369131187,1122.8906369131187,1142.8906369131187,0.0,0.0
Q3_R_NEW_01,S0034,T1_003,1,2,77,77,"[""C077_S001_OF_003""]",656.0889333333333,1.6989400000000001,1149.8659004228277,1149.8659004228277,1169.8659004228277,0.0,0.0
Q3_R_NEW_01,S0035,T1_004,1,1,77,77,"[""C077_S002_OF_003"", ""C077_S003_OF_003""]",1312.1778666666667,3.3978800000000002,1136.1540576450068,1136.1540576450068,1156.1540576450068,0.0,0.0
Q3_R_NEW_01,S0035,T1_004,1,2,70,70,"[""C070_S001_OF_008"", ""C070_S002_OF_008""]",1418.66275,4.0914325,1163.5418639888455,1163.5418639888455,1183.5418639888455,0.0,408.54186398884553
Q3_R_NEW_01,S0036,T1_002,1,1,70,70,"[""C070_S003_OF_008"", ""C070_S004_OF_008"", ""C070_S005_OF_008"", ""C070_S006_OF_008""]",2837.3255,8.182865,742.4934890539674,742.4934890539674,762.4934890539674,0.0,0.0
Q3_R_NEW_01,S0037,T1_005,1,1,70,70,"[""C070_S007_OF_008"", ""C070_S008_OF_008""]",1418.66275,4.0914325,754.4934890539673,754.4934890539673,774.4934890539673,0.0,0.0
Q3_R_NEW_01,S0037,T1_005,1,2,39,39,"[""C039_S001_OF_006"", ""C039_S002_OF_006""]",1341.6305333333332,3.3357233333333336,782.2568996959994,848.0,868.0,65.74310030400056,0.0
Q3_R_NEW_01,S0038,T1_005,1,1,39,39,"[""C039_S003_OF_006"", ""C039_S004_OF_006"", ""C039_S005_OF_006"", ""C039_S006_OF_006""]",2683.2610666666665,6.671446666666667,1184.550308668162,1184.550308668162,1204.550308668162,0.0,284.55030866816196
Q3_R_NEW_01,S0038,T1_005,1,2,98,98,"[""C098_S001_OF_001""]",25.5,0.0646,1220.3341848034593,1220.3341848034593,1240.3341848034593,0.0,0.0
Q3_R_NEW_01,S0039,T1_003,1,1,87,87,"[""C087_S001_OF_001""]",180.291,0.46473,689.537257362463,689.537257362463,709.537257362463,0.0,0.0
Q3_R_NEW_01,S0039,T1_003,1,2,46,46,"[""C046_S001_OF_005"", ""C046_S002_OF_005"", ""C046_S003_OF_005"", ""C046_S004_OF_005""]",2655.87176,8.709296,720.7915355377355,720.7915355377355,740.7915355377355,0.0,0.0
Q3_R_NEW_01,S0040,T1_006,1,1,46,46,"[""C046_S005_OF_005""]",663.96794,2.177324,679.2623088207823,679.2623088207823,699.2623088207823,0.0,0.0
Q3_R_NEW_01,S0040,T1_006,1,2,32,32,"[""C032_S001_OF_001""]",442.3342,1.12524,741.748394717046,788.0,808.0,46.25160528295396,0.0
Q3_R_NEW_01,S0040,T1_006,1,3,78,78,"[""C078_S001_OF_003"", ""C078_S002_OF_003"", ""C078_S003_OF_003""]",1882.391,4.7241,838.8388930673102,1194.0,1214.0,355.1611069326898,0.0
Q3_R_NEW_01,S0041,T1_004,1,1,97,97,"[""C097_S001_OF_001""]",17.48,0.04201,819.5726482430662,822.0,842.0,2.427351756933831,0.0
Q3_R_NEW_01,S0041,T1_004,1,2,76,76,"[""C076_S001_OF_002"", ""C076_S002_OF_002""]",1256.3017,4.066249,843.2428885325338,843.2428885325338,863.2428885325338,0.0,218.2428885325338
Q3_R_NEW_01,S0042,T1_007,1,1,85,85,"[""C085_S001_OF_001""]",593.8303,1.42095,600.702157364374,600.702157364374,620.702157364374,0.0,0.0
Q3_R_NEW_01,S0042,T1_007,1,2,79,79,"[""C079_S001_OF_004"", ""C079_S002_OF_004"", ""C079_S003_OF_004"", ""C079_S004_OF_004""]",2315.13,7.36652,638.5209981209129,638.5209981209129,658.5209981209129,0.0,0.0
Q3_R_NEW_01,S0043,T1_007,1,1,31,31,"[""C031_S001_OF_010"", ""C031_S002_OF_010"", ""C031_S003_OF_010"", ""C031_S004_OF_010""]",2708.6483200000002,6.178108,1038.167034321635,1038.167034321635,1058.167034321635,0.0,0.0
Q3_R_NEW_01,S0044,T1_007,1,1,31,31,"[""C031_S005_OF_010"", ""C031_S006_OF_010"", ""C031_S007_OF_010"", ""C031_S008_OF_010""]",2708.6483200000002,6.178108,1259.167034321635,1259.167034321635,1279.167034321635,0.0,193.1670343216349
Q3_R_NEW_01,S0045,T1_008,1,1,44,44,"[""C044_S001_OF_007""]",650.3298428571428,1.6605757142857143,1020.5828817074533,1021.0,1041.0,0.417118292546661,0.0
Q3_R_NEW_01,S0045,T1_008,1,2,31,31,"[""C031_S009_OF_010"", ""C031_S010_OF_010""]",1354.3241600000001,3.089054,1070.1868989520108,1070.1868989520108,1090.1868989520108,0.0,4.186898952010779
Q3_R_NEW_01,S0045,T1_008,1,3,34,34,"[""C034_S001_OF_001""]",364.0498,1.5211,1098.9430671156558,1135.0,1155.0,36.05693288434418,0.0
Q3_R_NEW_01,S0046,T1_009,1,1,81,81,"[""C081_S001_OF_002"", ""C081_S002_OF_002""]",1343.6123,3.64803,1024.2572168489642,1024.2572168489642,1044.2572168489642,0.0,0.0
Q3_R_NEW_01,S0046,T1_009,1,2,82,82,"[""C082_S001_OF_002"", ""C082_S002_OF_002""]",1493.082,4.67276,1050.3959305281437,1050.3959305281437,1070.3959305281437,0.0,268.3959305281437
Q3_R_NEW_01,S0047,T4_006,4,1,66,66,"[""C066_S001_OF_004"", ""C066_S002_OF_004"", ""C066_S003_OF_004"", ""C066_S004_OF_004""]",2817.255214,8.6796,592.0476995488757,592.0476995488757,612.0476995488757,0.0,0.0
Q3_R_NEW_01,S0047,T4_006,4,2,16,16,"[""C016_S001_OF_001""]",85.2,0.19310000000000002,623.9611366668015,623.9611366668015,643.9611366668015,0.0,0.0
Q3_R_NEW_01,S0048,T1_009,1,1,43,43,"[""C043_S001_OF_007"", ""C043_S002_OF_007"", ""C043_S003_OF_007"", ""C043_S004_OF_007""]",2892.331828571429,7.781074285714285,1265.4043011738586,1265.4043011738586,1285.4043011738586,0.0,168.40430117385858
Q3_R_NEW_01,S0049,T1_010,1,1,43,43,"[""C043_S005_OF_007"", ""C043_S006_OF_007"", ""C043_S007_OF_007""]",2169.248871428572,5.835805714285714,1012.4043011738585,1013.0,1033.0,0.595698826141529,0.0
Q3_R_NEW_01,S0049,T1_010,1,2,45,45,"[""C045_S001_OF_008""]",724.9907,2.30167125,1039.5970026480538,1039.5970026480538,1059.5970026480538,0.0,43.59700264805383
Q3_R_NEW_01,S0050,T4_004,4,1,45,45,"[""C045_S002_OF_008"", ""C045_S003_OF_008"", ""C045_S004_OF_008"", ""C045_S005_OF_008""]",2899.9628,9.206685,935.860168663313,937.0,957.0,1.1398313366870525,0.0
Q3_R_NEW_01,S0051,T1_010,1,1,45,45,"[""C045_S006_OF_008"", ""C045_S007_OF_008"", ""C045_S008_OF_008""]",2174.9721,6.90501375,1208.7895471943864,1208.7895471943864,1228.7895471943864,0.0,212.7895471943864
Q3_R_NEW_01,S0051,T1_010,1,2,28,28,"[""C028_S001_OF_005""]",651.4623,1.59206,1237.1055582276463,1237.1055582276463,1257.1055582276463,0.0,2.10555822764627
Q3_R_NEW_01,S0052,T1_008,1,1,28,28,"[""C028_S002_OF_005"", ""C028_S003_OF_005"", ""C028_S004_OF_005"", ""C028_S005_OF_005""]",2605.8492,6.36824,1363.9015383562873,1363.9015383562873,1383.9015383562873,0.0,128.90153835628735
Q3_R_NEW_01,S0053,T1_002,1,1,67,67,"[""C067_S001_OF_004"", ""C067_S002_OF_004"", ""C067_S003_OF_004"", ""C067_S004_OF_004""]",2875.596326,8.92494,1346.3629521770827,1346.3629521770827,1366.3629521770827,0.0,130.36295217708266
Q3_R_NEW_01,S0054,T1_011,1,1,94,94,"[""C094_S001_OF_001""]",9.186,0.01795,835.4879510018208,835.4879510018208,855.4879510018208,0.0,0.0
Q3_R_NEW_01,S0054,T1_011,1,2,56,56,"[""C056_S001_OF_010"", ""C056_S002_OF_010"", ""C056_S003_OF_010"", ""C056_S004_OF_010""]",2826.06436,7.091768,870.3689855278199,870.3689855278199,890.3689855278199,0.0,0.0
Q3_R_NEW_01,S0055,T1_012,1,1,56,56,"[""C056_S005_OF_010"", ""C056_S006_OF_010"", ""C056_S007_OF_010""]",2119.54827,5.318826,867.2895903977957,867.2895903977957,887.2895903977957,0.0,0.0
Q3_R_NEW_01,S0055,T1_012,1,2,57,57,"[""C057_S003_OF_009""]",734.405888888889,1.8793922222222221,941.4545296816675,941.4545296816675,961.4545296816675,0.0,0.0
Q3_R_NEW_01,S0056,T1_013,1,1,56,56,"[""C056_S008_OF_010"", ""C056_S009_OF_010"", ""C056_S010_OF_010""]",2119.54827,5.318826,867.2895903977957,867.2895903977957,887.2895903977957,0.0,0.0
Q3_R_NEW_01,S0056,T1_013,1,2,75,75,"[""C075_S001_OF_005""]",603.48812,1.571504,909.496671968682,909.496671968682,929.496671968682,0.0,0.0
Q3_R_NEW_01,S0057,T1_012,1,1,75,75,"[""C075_S002_OF_005"", ""C075_S003_OF_005"", ""C075_S004_OF_005"", ""C075_S005_OF_005""]",2413.95248,6.286016,1136.0527840274221,1136.0527840274221,1156.0527840274221,0.0,191.05278402742215
Q3_R_NEW_01,S0059,T1_011,1,1,44,44,"[""C044_S004_OF_007"", ""C044_S005_OF_007"", ""C044_S006_OF_007"", ""C044_S007_OF_007""]",2601.3193714285712,6.642302857142857,1127.5828817074535,1127.5828817074535,1147.5828817074535,0.0,18.582881707453453
Q3_R_NEW_01,S0060,T1_013,1,1,58,58,"[""C058_S001_OF_004"", ""C058_S002_OF_004"", ""C058_S003_OF_004"", ""C058_S004_OF_004""]",2933.964,9.925128,1150.3730531587487,1150.3730531587487,1170.3730531587487,0.0,227.3730531587487
Q3_R_NEW_01,S0061,T1_010,1,1,64,64,"[""C064_S001_OF_012"", ""C064_S002_OF_012"", ""C064_S003_OF_012"", ""C064_S004_OF_012""]",2949.9224,7.1812526666666665,841.593937214009,849.0,869.0,7.4060627859910255,0.0
Q3_R_NEW_01,S0062,T1_008,1,1,64,64,"[""C064_S005_OF_012"", ""C064_S006_OF_012"", ""C064_S007_OF_012"", ""C064_S008_OF_012""]",2949.9224,7.1812526666666665,841.593937214009,849.0,869.0,7.4060627859910255,0.0
Q3_R_NEW_01,S0063,T1_014,1,1,64,64,"[""C064_S009_OF_012"", ""C064_S010_OF_012"", ""C064_S011_OF_012"", ""C064_S012_OF_012""]",2949.9224,7.1812526666666665,852.593937214009,852.593937214009,872.593937214009,0.0,0.0
Q3_R_NEW_01,S0064,T1_015,1,1,37,37,"[""C037_S001_OF_001""]",564.949,1.8194000000000001,642.1399646206564,642.1399646206564,662.1399646206564,0.0,0.0
Q3_R_NEW_01,S0064,T1_015,1,2,12,12,"[""C012_S001_OF_003"", ""C012_S002_OF_003"", ""C012_S003_OF_003""]",1726.8416000000002,4.562324,810.9369560291766,895.0,915.0,84.0630439708234,0.0
Q3_R_NEW_01,S0064,T1_015,1,3,11,11,"[""C011_S001_OF_002""]",662.76505,2.18158,917.70060321314,917.70060321314,937.70060321314,0.0,147.70060321313997
Q3_R_NEW_01,S0065,T1_009,1,1,11,11,"[""C011_S002_OF_002""]",662.76505,2.18158,687.8867752239903,689.0,709.0,1.1132247760097016,0.0
Q3_R_NEW_01,S0065,T1_009,1,2,8,8,"[""C008_S001_OF_016"", ""C008_S002_OF_016"", ""C008_S003_OF_016""]",2212.8054616875,6.7550662500000005,752.3579095481368,752.3579095481368,772.3579095481368,0.0,45.35790954813683
Q3_R_NEW_01,S0066,T1_014,1,1,8,8,"[""C008_S004_OF_016"", ""C008_S005_OF_016"", ""C008_S006_OF_016"", ""C008_S007_OF_016""]",2950.40728225,9.006755,655.9787258848397,655.9787258848397,675.9787258848397,0.0,0.0
Q3_R_NEW_01,S0067,T1_010,1,1,8,8,"[""C008_S008_OF_016"", ""C008_S009_OF_016"", ""C008_S010_OF_016"", ""C008_S011_OF_016""]",2950.40728225,9.006755,638.7951100656306,649.0,669.0,10.204889934369362,0.0
Q3_R_NEW_01,S0068,T1_008,1,1,8,8,"[""C008_S012_OF_016"", ""C008_S013_OF_016"", ""C008_S014_OF_016"", ""C008_S015_OF_016""]",2950.40728225,9.006755,638.7951100656306,649.0,669.0,10.204889934369362,0.0
Q3_R_NEW_01,S0069,T1_016,1,1,8,8,"[""C008_S016_OF_016""]",737.6018205625,2.25168875,660.9787258848397,660.9787258848397,680.9787258848397,0.0,0.0
Q3_R_NEW_01,S0069,T1_016,1,2,9,9,"[""C009_S001_OF_004"", ""C009_S002_OF_004"", ""C009_S003_OF_004""]",1910.812449,4.98804,689.9881781120954,689.9881781120954,709.9881781120954,0.0,0.0
Q3_R_NEW_01,S0070,T1_016,1,1,9,9,"[""C009_S004_OF_004""]",636.937483,1.66268,883.8660900470447,883.8660900470447,903.8660900470447,0.0,191.86609004704474
Q3_R_NEW_01,S0070,T1_016,1,2,13,13,"[""C013_S001_OF_001""]",540.0868,1.27918,913.2985789725171,913.2985789725171,933.2985789725171,0.0,127.29857897251713
Q3_R_NEW_01,S0070,T1_016,1,3,48,48,"[""C048_S001_OF_012"", ""C048_S002_OF_012""]",1433.1212666666668,3.6415830000000002,942.8277288418939,966.0,986.0,23.172271158106128,0.0
Q3_R_NEW_01,S0071,T1_014,1,1,48,48,"[""C048_S003_OF_012"", ""C048_S004_OF_012"", ""C048_S005_OF_012"", ""C048_S006_OF_012""]",2866.2425333333335,7.2831660000000005,1020.6418174178618,1020.6418174178618,1040.6418174178618,0.0,0.0
Q3_R_NEW_01,S0072,T1_015,1,1,48,48,"[""C048_S007_OF_012"", ""C048_S008_OF_012"", ""C048_S009_OF_012"", ""C048_S010_OF_012""]",2866.2425333333335,7.2831660000000005,1108.6418174178618,1108.6418174178618,1128.6418174178618,0.0,60.64181741786183
Q3_R_NEW_01,S0073,T1_016,1,1,48,48,"[""C048_S011_OF_012"", ""C048_S012_OF_012""]",1433.1212666666668,3.6415830000000002,1108.6418174178618,1108.6418174178618,1128.6418174178618,0.0,60.64181741786183
Q3_R_NEW_01,S0073,T1_016,1,2,25,25,"[""C025_S001_OF_004"", ""C025_S002_OF_004""]",1264.06755,2.669195,1137.631364368553,1137.631364368553,1157.631364368553,0.0,88.63136436855302
Q3_R_NEW_01,S0074,T1_014,1,1,25,25,"[""C025_S003_OF_004"", ""C025_S004_OF_004""]",1264.06755,2.669195,1167.1883989837577,1167.1883989837577,1187.1883989837577,0.0,118.18839898375768
Q3_R_NEW_01,S0074,T1_014,1,2,92,92,"[""C092_S001_OF_003"", ""C092_S002_OF_003"", ""C092_S003_OF_003""]",1524.5124999999998,3.82045,1210.1204099745346,1210.1204099745346,1230.1204099745346,0.0,243.1204099745346
Q3_R_NEW_01,S0075,T1_015,1,1,47,47,"[""C047_S001_OF_004"", ""C047_S002_OF_004"", ""C047_S003_OF_004"", ""C047_S004_OF_004""]",2791.514978,8.09606,1223.0174638987235,1223.0174638987235,1243.0174638987235,0.0,28.017463898723463
Q3_R_NEW_01,S0076,T4_001,4,1,88,88,"[""C088_S001_OF_001""]",79.6007,0.5374800000000001,605.4378497862724,605.4378497862724,625.4378497862724,0.0,0.0
